"","ODS_Code","Role","Name","geo_match","LAT","LON"
"307","FWV79","PHARMACY","WELL","UPRN",53.008696,-3.0574441
"308","FLE19","PHARMACY","JM & W DARLING LTD","UPRN",54.9866143,-1.4272339
"309","FEC64","PHARMACY","GILES & WARD PHARMACY","UPRN",53.6825226,-1.5809092
"310","FME12","PHARMACY","SOUTH PETHERTON PHARMACY","UPRN",50.9520819,-2.7988609
"311","FX836","PHARMACY","WINDSOR PHARMACY","UPRN",51.4787968,-0.6124721
"312","FHF82","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.5036777,-2.6021381
"313","FVK98","PHARMACY","YIEWSLEY PHARMACY","UPRN",51.5119225,-0.4724876
"314","FCR08","PHARMACY","BOOTS","UPRN",51.5744651,-0.4245688
"315","FE081","PHARMACY","VILLAGE PHARMACY","UPRN",51.8129979,0.1480119
"316","FRD82","PHARMACY","PHARMACY HUB","UPRN",53.8105962,-1.4711514
"317","FMP63","PHARMACY","MW PHILLIPS CHEMISTS","UPRN",52.5542557,-1.8916915
"318","FVL96","PHARMACY","KNIGHTS BANBURY PHARMACY","UPRN",52.0671403,-1.3201226
"319","FXN88","PHARMACY","BUSHEY PHARMACY","UPRN",51.6449084,-0.3657723
"320","FQ658","PHARMACY","COHENS CHEMIST","UPRN",53.4845519,-2.1822875
"321","FGM75","PHARMACY","HILLS PHARMACY","UPRN",52.4770196,-1.9972704
"322","FHV67","PHARMACY","BOOTS","UPRN",51.4969922,-0.1406959
"323","FWR52","PHARMACY","BOOTS","UPRN",53.2488374,-3.1358436
"324","FP641","PHARMACY","UPTON PHARMACY","UPRN",53.3852359,-3.0890208
"325","FHG73","PHARMACY","CAPRICORN PHARMACY","UPRN",51.6546469,-0.1088849
"326","FFR25","PHARMACY","WOODSTOCK PHARMACY","UPRN",51.8468724,-1.3544221
"327","FWC34","PHARMACY","CARTERS PHARMACY","UPRN",52.8992908,-1.8665685
"328","FFX78","PHARMACY","TESCO INSTORE PHARMACY","UPRN",52.2573684,-1.1592885
"329","FAJ38","PHARMACY","BOOTS","UPRN",51.9419807,-1.544724
"330","FL016","PHARMACY","CREST PHARMACY","UPRN",50.7209192,-2.010552
"331","FDH71","PHARMACY","COHENS CHEMIST","UPRN",53.53974,-2.7037585
"332","FKL80","PHARMACY","BOOTS","UPRN",53.7229305,-1.8586012
"333","FLM05","PHARMACY","FARLEY HILL CHEMIST","UPRN",51.8749518,-0.4387822
"334","FQ218","PHARMACY","WELL","UPRN",50.908547,-1.3343204
"335","FWM52","PHARMACY","DENTON TURRET PHARMACY","UPRN",54.9836297,-1.6863565
"336","FA287","PHARMACY","PULSE PHARMACY","UPRN",51.4705003,-0.1253223
"337","FGN62","PHARMACY","ASDA PHARMACY","UPRN",55.0205904,-1.5368128
"338","FCH75","PHARMACY","WHETSTONE CHEMIST","UPRN",52.5721007,-1.1795962
"339","FJ489","PHARMACY","SEFTON PARK PHARMACY","UPRN",53.3933082,-2.9351201
"340","FT244","PHARMACY","BEIGHTON PHARMACY","UPRN",53.34895,-1.344842
"341","FDC28","PHARMACY","WILLOWS PHARMACY","UPRN",51.4852642,-2.4971062
"342","FVA84","PHARMACY","WHITLEY BAY PHARMACY","UPRN",55.0427237,-1.4505806
"343","FMK96","PHARMACY","KNIGHTS MORGAN STREET PHARMACY","PostCode",51.6049157006546,-3.34045522833961
"344","FLW17","PHARMACY","WELLCARE PHARMACY","UPRN",51.5515351,-0.3500247
"345","FLR27","PHARMACY","FORREST PHARMACY","UPRN",51.4975195,-0.217357
"346","FLX65","PHARMACY","BOOTS","UPRN",52.329766,-0.1825653
"347","FA227","PHARMACY","BOOTS","UPRN",52.1021575,-1.9502243
"348","FEN32","PHARMACY","BOOTS","UPRN",52.2456301,0.7115186
"349","FHJ06","PHARMACY","KINGSTHORPE PHARMACY","UPRN",52.2581548,-0.8919634
"350","FQ024","PHARMACY","SHIRLEY PHARMACY","UPRN",50.9168992,-1.4282773
"351","FD812","PHARMACY","MW SHADFORTH","UPRN",51.6265649,0.4182167
"352","FEC50","PHARMACY","ALLIED PHARMACY ELLESMERE ROAD","UPRN",53.3931451,-1.4571144
"353","FJP75","PHARMACY","WELL","UPRN",50.3907738,-3.5147531
"354","FA244","PHARMACY","WALKER CHEMISTS","UPRN",51.5024126,-0.281191
"355","FT700","PHARMACY","COX AND ROBINSON PHARMACY","UPRN",52.1533773,-0.7015163
"356","FK804","PHARMACY","BOOTS","UPRN",52.5225696,-1.4668014
"357","FAP60","PHARMACY","ALLIED PHARMACY MILLSTREAM","UPRN",51.0716745,-1.7975444
"358","FFX56","PHARMACY","FOREST PHARMACY","UPRN",52.9942515,-1.1603178
"359","FFG36","PHARMACY","TESCO INSTORE PHARMACY","UPRN",52.5887913,-1.9833724
"360","FPT19","PHARMACY","MEDICURE PHARMACY","UPRN",52.6101548,-1.1782369
"361","FLV72","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.5815533,-2.5318553
"362","FW304","PHARMACY","ER PHARMACY","UPRN",53.7892401,-0.3140237
"363","FG043","PHARMACY","BOOTS","UPRN",52.5707408,-2.1713388
"364","FRX47","PHARMACY","CHEMYCARE PHARMACY","UPRN",52.4456591,-1.883941
"365","FRR58","PHARMACY","BOOTS","UPRN",51.1252672,-0.0092408
"366","FWL91","PHARMACY","SIGGERY S.J","UPRN",51.771395,-4.4626736
"367","FLD79","PHARMACY","BANKS CHEMIST","UPRN",51.5143799,-0.2495591
"368","FKD51","PHARMACY","ROWLANDS PHARMACY","UPRN",51.2631397,-0.6223263
"369","FHC59","PHARMACY","HANLEY PHARMACY","UPRN",53.0276077,-2.1704528
"370","FWJ25","PHARMACY","TESCO INSTORE PHARMACY","UPRN",51.509027,-3.5796714
"371","FLF32","PHARMACY","SOUTHALL PHARMACY","UPRN",51.5167859,-0.3710555
"372","FWA05","PHARMACY","ST DENYS PHARMACY","UPRN",51.0456013,0.2196764
"373","FRF38","PHARMACY","FUTURE PHARMACY","UPRN",53.4806612,-2.1075936
"374","FE183","PHARMACY","BIGGLESWADE PHARMACY","PostCode",52.0866063310625,-0.265271857239035
"375","FC337","PHARMACY","DAY LEWIS PHARMACY","UPRN",50.6961466,-3.4910846
"376","FCF54","PHARMACY","NUNS MOOR PHARMACY","UPRN",54.9806381,-1.6473017
"377","FEL00","PHARMACY","SALTLEY PHARMACY","UPRN",52.4943002,-1.8558736
"378","FQG23","PHARMACY","UNICARE PHARMACY","UPRN",51.4798835,0.3271007
"379","FEW78","PHARMACY","I-DISPENSE PHARMACY","UPRN",52.6134155,-1.9996259
"380","FVL68","PHARMACY","SEATON BURN PHARMACY","UPRN",55.0574645,-1.6273565
"381","FWV93","PHARMACY","PENYCAE PHARMACY","UPRN",53.0033923,-3.0615691
"382","FAW84","PHARMACY","LO'S PHARMACY","UPRN",53.4744517,-1.4936057
"383","FQJ14","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.4934227,-0.7088864
"384","FGV22","PHARMACY","LEMON PILL LTD","PostCode",51.5491105546775,-0.120891868039599
"385","FTV44","PHARMACY","DAY LEWIS PHARMACY","UPRN",52.268948,-1.6087807
"386","FAD47","PHARMACY","NOOR PHARMACY","UPRN",52.4742572,-1.9305449
"387","FHC26","PHARMACY","BARLBOROUGH PHARMACY","UPRN",53.2902383,-1.2885683
"388","FWC27","PHARMACY","ALLIED PHARMACY COP LANE","UPRN",53.7484985,-2.7303054
"389","FJL34","PHARMACY","PARK PHARMACY","UPRN",51.6895579,-0.3855187
"390","FVT42","PHARMACY","HAYLING PHARMACY","UPRN",50.789286,-0.9770879
"391","FQL85","PHARMACY","PAYDENS","UPRN",51.137794,0.2614075
"392","FV731","PHARMACY","BOOTS","UPRN",53.3596554,-2.8291533
"393","FD026","PHARMACY","FOURWAY PHARMACY","UPRN",51.4526905,-0.1004896
"394","FC117","PHARMACY","TOUCHWOOD PHARMACY","UPRN",52.6287979,-1.9675175
"395","FN196","PHARMACY","JHOOTS PHARMACY","UPRN",51.4993644,-0.5393789
"396","FED75","PHARMACY","J SPENSLEY","UPRN",51.3744715,0.5822687
"397","FWF98","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.5742792,-3.2189251
"398","FMR85","PHARMACY","SUPERDRUG PHARMACY","PostCode",53.5239610139803,-1.13855640449828
"399","FJW44","PHARMACY","ASDA PHARMACY","UPRN",53.3936267,-2.9359068
"400","FN425","PHARMACY","MEDWAY PHARMACY","UPRN",51.376234,0.5511031
"401","FW675","PHARMACY","DICKENS HEATH PHARMACY","UPRN",52.3850017,-1.8368029
"402","FDN39","PHARMACY","ST PETER'S PHARMACY","UPRN",51.5347426,-0.0984019
"403","FFT93","PHARMACY","MEGSON'S PHARMACY","UPRN",51.5168566,-0.2906858
"404","FGG94","PHARMACY","VILLAGE GREEN PHARMACY","UPRN",52.4464962,-1.8242807
"405","FDM62","PHARMACY","ROWLANDS PHARMACY","UPRN",53.2070084,-1.1525442
"406","FPM46","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.438002,-2.4228342
"407","FNQ07","PHARMACY","PHARMAXO","UPRN",51.4238056,-2.2206577
"408","FR535","PHARMACY","GODALMING PHARMACY","UPRN",51.1857889,-0.6116543
"409","FYD08","PHARMACY","SONI (LEICESTER) LTD","UPRN",52.6516804,-1.120666
"410","FH658","PHARMACY","ALLISONS CHEMIST","UPRN",53.4571564,-2.8976334
"411","FNP23","PHARMACY","PEAK PHARMACY","UPRN",52.0059595,-0.7487783
"412","FE662","PHARMACY","ALLIED PHARMACY FAIRFIELD","UPRN",54.5680213,-1.3608839
"413","FMQ11","PHARMACY","AUMEX PHARMACY","UPRN",51.3411586,-0.0140436
"414","FX253","PHARMACY","ROUNDWELL PHARMACY","PostCode",52.6488421971604,1.20379539137978
"415","FE163","PHARMACY","COHENS CHEMIST","UPRN",54.111681,-3.2252733
"416","FCK23","PHARMACY","PACKMOOR PHARMACY","UPRN",53.0857684,-2.2005362
"417","FX525","PHARMACY","BOOTS","UPRN",53.1964289,-2.9166328
"418","FE160","PHARMACY","WELLBEING PHARMACY","UPRN",50.6245839,-3.4111489
"419","FVF76","PHARMACY","SAIGRACE PHARMACY","UPRN",51.5834682,-0.1164759
"420","FN790","PHARMACY","BOOTS","UPRN",50.785717,-1.0879674
"421","FDA10","PHARMACY","WELL","UPRN",52.6341271,-1.6968932
"422","FRN13","PHARMACY","BIGGIN PHARMACY & HEALTH CLINIC","UPRN",53.7901563,-0.3136677
"423","FWM00","PHARMACY","PRIMROSE PHARMACY","UPRN",51.9954793,-3.233061
"424","FTA79","PHARMACY","HARDEN PHARMACY","UPRN",53.841001,-1.8709402
"425","FTV30","PHARMACY","CLEAR PHARMACY","PostCode",NA,NA
"426","FM749","PHARMACY","HOBBS PHARMACY","UPRN",51.2747334,0.5096278
"427","FGT70","PHARMACY","MAIL MY MEDS","UPRN",55.0184736,-1.5869037
"428","FMK19","PHARMACY","ZEN PHARMACY","UPRN",51.5213312,-0.1236447
"429","FNJ28","PHARMACY","BUTTERSHAW LANE PHARMACY","UPRN",53.7609309,-1.7802513
"430","FL310","PHARMACY","BOOTS","UPRN",51.4924143,-0.2270207
"431","FYK08","PHARMACY","BECCLES H.C.C. LIMITED","UPRN",52.453264,1.561791
"432","FV039","PHARMACY","PEAK PHARMACY","UPRN",53.2001635,-1.3971104
"433","FQM00","PHARMACY","ROWLANDS PHARMACY","UPRN",54.6083025,-1.2948128
"434","FQ715","PHARMACY","RODBOURNE PHARMACY","UPRN",51.5653365,-1.8005767
"435","FTF31","PHARMACY","BOOTS","UPRN",51.5422141,-1.9035202
"436","FJK62","PHARMACY","LONGBOON PHARMACY","UPRN",53.4536699,-2.2233707
"437","FXM07","PHARMACY","ALCHEMY PHARMACEUTICALS LTD","UPRN",52.457562,0.0520996
"438","FHE74","PHARMACY","BOOTS","UPRN",53.4646684,-2.3455571
"439","FLW92","PHARMACY","SPATETREE PHARMACY","UPRN",51.4657094,-0.2667641
"440","FEJ74","PHARMACY","ASDA PHARMACY","UPRN",53.5823297,-1.1823822
"441","FD564","PHARMACY","ASHDOWN PHARMACY","PostCode",51.0984221961619,0.0336696729180278
"442","FGE70","PHARMACY","ASDA PHARMACY","UPRN",53.650018,-1.5017226
"443","FLD96","PHARMACY","UNIVERSITY PHARMACY","UPRN",50.869529,-0.0882287
"444","FLD23","PHARMACY","CLITHEROW R LTD","UPRN",53.4194153,-2.8766604
"445","FJD64","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.4200406,-2.2102539
"446","FPP99","PHARMACY","FAST TRACK PHARMACY","UPRN",53.7092205,-1.2381153
"447","FCR85","PHARMACY","WOODS CHEMISTS","UPRN",51.7654574,-0.4622765
"448","FJJ61","PHARMACY","BADHAM PHARMACY","PostCode",51.8680260054807,-2.23902349376176
"449","FCC69","PHARMACY","MANOR PHARMACY","UPRN",53.7583972,-2.4871729
"450","FF544","PHARMACY","OAKWOOD LANE PHARMACY","UPRN",53.8199951,-1.4939374
"451","FLA36","PHARMACY","CHURCH PHARMACY","UPRN",51.508925,-0.335079
"452","FQE29","PHARMACY","WELL","PostCode",53.0701935439171,-1.29987102859796
"453","FGE19","PHARMACY","BOOTS","UPRN",53.7878435,-0.3743284
"454","FWX91","PHARMACY","WARBURTONS CHEMIST LTD","UPRN",53.9223721,-3.0124381
"455","FM723","PHARMACY","SOOD CHEMIST","UPRN",51.4851546,-2.5868755
"456","FM529","PHARMACY","ISE PHARMACY","UPRN",52.3932689,-0.7015015
"457","FDY04","PHARMACY","HOLROYD PHARMACY","UPRN",53.7698675,-1.7673087
"458","FL438","PHARMACY","KINETON PHARMACY","UPRN",52.1568019,-1.5113761
"459","FF255","PHARMACY","BOOTS","UPRN",51.4401587,0.7614298
"460","FNF74","PHARMACY","BRIGHTON COMMUNITY PHARMACY","UPRN",50.8209949,-0.1340596
"461","FE214","PHARMACY","COHENS CHEMIST","UPRN",54.5048442,-1.3554478
"462","FTQ53","PHARMACY","WELL","UPRN",51.5819392,-0.0331823
"463","FEC31","PHARMACY","KEMPTOWN PHARMACY","UPRN",50.818965,-0.12301
"464","FJF03","PHARMACY","GP PHARMACIES LTD","UPRN",51.8550345,1.0627631
"465","FMT22","PHARMACY","TOTLEY PHARMACY","UPRN",53.3161871,-1.5312974
"466","FC815","PHARMACY","BOOTS","UPRN",51.4558114,-0.1944257
"467","FVR16","PHARMACY","TESCO IN-STORE PHARMACY","UPRN",52.1868559,0.1881082
"468","FVQ63","PHARMACY","MITCHAM PHARMACY","UPRN",51.404849,-0.1728909
"469","FF784","PHARMACY","BOOTS","UPRN",53.7415283,-2.012927
"470","FY785","PHARMACY","HANDBRIDGE PHARMACY","UPRN",53.1845993,-2.8878361
"471","FQA48","PHARMACY","PAN PHARMACY","UPRN",52.4529186,-1.7842858
"472","FEY12","PHARMACY","CLOCK PHARMACY","UPRN",52.757342,0.4212122
"473","FPJ98","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.4266003,-2.8034562
"474","FQF17","PHARMACY","ALLIED PHARMACY PAULSGROVE","UPRN",50.8495749,-1.0936539
"475","FV824","PHARMACY","INSTORE PHARMACY","PostCode",52.3413740261112,-2.27804533552023
"476","FXG35","PHARMACY","KASMANI PHARMACY","UPRN",51.500962,-0.423878
"477","FYM93","PHARMACY","EVEREST PHARMACY - NEWFIELD GREEN","UPRN",53.3562002,-1.449792
"478","FE843","PHARMACY","THE HIGHLANDS PHARMACY LTD","UPRN",52.0049619,-0.4939075
"479","FD172","PHARMACY","GLYN NORRIS PHARMACY","UPRN",50.8191286,-0.5446829
"480","FCQ03","PHARMACY","WHITWORTH CHEMIST","UPRN",53.8286524,-3.0262676
"481","FY822","PHARMACY","BOOTS","UPRN",52.4555432,-2.1455594
"482","FM401","PHARMACY","VICTORIA PHARMACY","UPRN",50.2628992,-5.1153336
"483","FM813","PHARMACY","TEMPLE PHARMACY","UPRN",53.3409224,-3.0036015
"484","FF248","PHARMACY","BIERLEY PHARMACY","UPRN",53.7667437,-1.7304924
"485","FA565","PHARMACY","BROOMWOOD PHARMACY","UPRN",53.3923767,-2.3116793
"486","FA428","PHARMACY","MCCANNS PHARMACY","UPRN",53.3797766,-2.9516284
"487","FP496","PHARMACY","PEAK PHARMACY","UPRN",53.2752761,-1.4046756
"488","FAC06","PHARMACY","HUNTS CROSS PHARMACY","UPRN",53.3587455,-2.8561817
"489","FTX44","PHARMACY","SALE PHARMACY","UPRN",53.4110469,-2.3408356
"490","FMF82","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.4924697,-0.2277101
"491","FCG26","PHARMACY","GOLDHARTS CHEMIST","UPRN",52.1389685,-0.4642708
"492","FMK12","PHARMACY","HEALTHCARE PHARMACY","UPRN",51.5487765,0.2004614
"493","FT381","PHARMACY","PEAK PHARMACY","UPRN",52.1135483,-2.3087756
"494","FHP12","PHARMACY","CROFT SHIFA PHARMACY","UPRN",53.6222872,-2.1412415
"495","FFT25","PHARMACY","DAY LEWIS PHARMACY","UPRN",50.5479777,-4.1481916
"496","FCE18","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.4338509,-1.353587
"497","FH367","PHARMACY","WELL","UPRN",51.0697362,-1.7932928
"498","FYX31","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.4007727,-0.6558616
"499","FWT54","PHARMACY","BOOTS","UPRN",51.6481359,-3.0244046
"500","FRD96","PHARMACY","HOGG & SON PHARMACY","UPRN",51.5148613,-0.1662786
"501","FVV03","PHARMACY","SHEPPARDS PHARMACY","UPRN",51.7186643,-3.2400748
"502","FVH41","PHARMACY","PILLTIME","UPRN",51.5223363,-2.6158493
"503","FLW44","PHARMACY","TESCO IN-STORE PHARMACY","UPRN",52.2541444,0.7153277
"504","FW578","PHARMACY","YORK STREET PHARMACY","UPRN",52.2068948,0.140837
"505","FEQ02","PHARMACY","BUGLE PHARMACY","PostCode",50.3866424994774,-4.79482620116115
"506","FLA76","PHARMACY","BOOTS","UPRN",51.5030506,-0.1133386
"507","FXW73","PHARMACY","ADAMS PHARMACY","UPRN",53.4844891,-2.0571343
"508","FW815","PHARMACY","NEW INVENTION PHARMACY","PostCode",52.6127252752264,-2.03705549797093
"509","FRD77","PHARMACY","LALYS CHEMIST","UPRN",51.2130222,-0.7991526
"510","FWQ81","PHARMACY","SWANLAND PHARMACY","UPRN",53.7383344,-0.492417
"511","FPC65","PHARMACY","WELLCARE PHARMACY","UPRN",51.5516435,-0.0859411
"512","FWM78","PHARMACY","GARNANT PHARMACY","PostCode",51.8014627020886,-3.90532675708138
"513","FT627","PHARMACY","BOOTS","UPRN",52.57993,0.9844829
"514","FGQ57","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.3473437,-0.0836101
"515","FN052","PHARMACY","CROFTON PHARMACY","UPRN",51.3792137,0.079442
"516","FG847","PHARMACY","ALLIED PHARMACY RIBBLETON","UPRN",53.7780098,-2.6599368
"517","FVC70","PHARMACY","BOOTS","UPRN",50.7593827,-1.5463223
"518","FDT70","PHARMACY","ASDA PHARMACY","UPRN",55.1846577,-1.5718499
"519","FTD68","PHARMACY","CHAPEL HOUSE PHARMACY","UPRN",54.9959063,-1.7163464
"520","FFL05","PHARMACY","BINGLEY ROAD PHARMACY","PostCode",53.8347429337271,-1.79145632516679
"521","FR529","PHARMACY","BOOTS","UPRN",53.0787402,-0.9544734
"522","FV213","PHARMACY","MAGRATH PHARMACY","UPRN",52.6220968,-1.6639287
"523","FD723","PHARMACY","VICTORIA STREET PHARMACY","UPRN",52.2458189,0.7040743
"524","FAM67","PHARMACY","SIGNATURE PHARMACY","UPRN",51.5233802,-0.2780444
"525","FXH05","PHARMACY","HEATHWAY PHARMACY","UPRN",51.5351582,0.1512871
"526","FDE31","PHARMACY","RITZ PHARMACY","UPRN",51.5565934,-0.1788095
"527","FAA92","PHARMACY","BRUTONS PHARMACY (BILSTON)","PostCode",52.5688986306855,-2.07711926767133
"528","FWL66","PHARMACY","BOOTS","UPRN",51.5195316,-0.1059114
"529","FML40","PHARMACY","WHICKHAM PHARMACY","UPRN",54.9453873,-1.6772381
"530","FRP48","PHARMACY","ROWLANDS PHARMACY","UPRN",53.6337486,-1.7479128
"531","FN013","PHARMACY","ST ANNES PHARMACY","UPRN",53.7535366,-3.0241793
"532","FGD28","PHARMACY","CHIPPING SODBURY PHARMACY","UPRN",51.5383458,-2.3948501
"533","FPX42","PHARMACY","BOOTS","UPRN",53.4269363,-2.800272
"534","FWR17","PHARMACY","BOOTS","UPRN",52.1493237,-3.4018112
"535","FQQ74","PHARMACY","K L PHARMACY","UPRN",51.5022155,-0.3637515
"536","FX647","PHARMACY","BELSTEAD HILLS PHARMACY","UPRN",52.0387297,1.1175169
"537","FLK26","PHARMACY","SAOOD PHARMACY","UPRN",51.4551379,-0.9804013
"538","FWJ93","PHARMACY","SHEPPARDS PHARMACY","UPRN",51.5017028,-3.6018022
"539","FYE89","PHARMACY","DAY LEWIS PHARMACY","UPRN",53.8461991,-1.9470124
"540","FWN28","PHARMACY","WHITWORTH CHEMISTS LIMITED","UPRN",53.8286524,-3.0262676
"541","FEV31","PHARMACY","WELLCARE PHARMACY","UPRN",51.5536421,-0.0750962
"542","FNA78","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.2658789,-1.0879679
"543","FTH50","PHARMACY","CAINSCROSS PHARMACY","UPRN",51.7433659,-2.2434667
"544","FHX50","PHARMACY","TAITS PHARMACY","UPRN",53.8361889,-1.7862551
"545","FFQ43","PHARMACY","HOGG CHEMISTS LTD","UPRN",54.9875571,-1.4232511
"546","FRK13","PHARMACY","CODA PHARMACY","UPRN",50.8117421,0.3248871
"547","FDW42","PHARMACY","WILKINSON CHEMIST","UPRN",51.6565353,-0.2015909
"548","FN226","PHARMACY","ASHTON PHARMACY","UPRN",53.7616893,-2.7084636
"549","FEQ85","PHARMACY","PHARMACYDELIVERED4U","UPRN",53.4278735,-1.3507438
"550","FXN75","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.3851927,-2.9642239
"551","FPK73","PHARMACY","BOOTS","UPRN",53.3271032,-2.2313469
"552","FPE14","PHARMACY","PESTLE & MORTAR","UPRN",51.5102111,-0.2306241
"553","FPG27","PHARMACY","CROSS CHEMIST","UPRN",51.9566383,-0.2868719
"554","FWT18","PHARMACY","AVICENNA PHARMACY","UPRN",51.4185672,-2.6168246
"555","FVT90","PHARMACY","AR PHARMACY","UPRN",50.9164044,-1.5133886
"556","FQE82","PHARMACY","SUPERDRUG PHARMACY","UPRN",50.8535471,-1.1769277
"557","FX135","PHARMACY","BIRSTALL PHARMACY","UPRN",52.6759669,-1.1177017
"558","FAN95","PHARMACY","WELL","UPRN",53.420633,-1.2847557
"559","FJ938","PHARMACY","COHENS CHEMIST","UPRN",54.059357,-2.8001742
"560","FDL73","PHARMACY","ALBERT STREET PHARMACY","UPRN",52.5037281,-2.013872
"561","FJP31","PHARMACY","BOOTS","UPRN",53.741335,-0.1988957
"562","FXT87","PHARMACY","LODGE PHARMACY","UPRN",52.5351684,-1.8646003
"563","FD639","PHARMACY","DALLAM PHARMACY","PostCode",53.4096518344958,-2.60627862989682
"564","FK954","PHARMACY","BOOTS","UPRN",52.6763002,-2.4463195
"565","FPC83","PHARMACY","THE PHARMACY","UPRN",51.1134889,0.4598417
"566","FHK63","PHARMACY","MOUNT ROAD PHARMACY","UPRN",53.4576608,-2.1808317
"567","FH455","PHARMACY","PSM PHARMACY","UPRN",51.3824069,-0.2864428
"568","FD423","PHARMACY","WYNYARD PHARM","UPRN",54.6367986,-1.3509616
"569","FKH23","PHARMACY","PHARMAEASE.COM","UPRN",53.5673317,-2.4514073
"570","FHT37","PHARMACY","WEDMORE PHARMACY","UPRN",51.2282019,-2.8093642
"571","FHT86","PHARMACY","MARKEATON PHARMACY","UPRN",52.9325059,-1.4913809
"572","FK665","PHARMACY","BOOTS","UPRN",53.7809729,-0.4136905
"573","FDF64","PHARMACY","TESCO INSTORE PHARMACY","UPRN",50.9505595,-0.1490507
"574","FPR81","PHARMACY","MOSSLEY CHEMIST","UPRN",52.6200187,-2.0203677
"575","FCF34","PHARMACY","CHILTON MOOR PHARMACY","UPRN",54.8424358,-1.4967266
"576","FAL50","PHARMACY","BRITON FERRY HEALTHCARE LTD","PostCode",51.623500226907,-3.82761896625092
"577","FAT39","PHARMACY","DOCTOR CARE PHARMACLINIC","UPRN",51.4899704,-0.2135319
"578","FTR63","PHARMACY","MASWELL PARK PHARMACY","UPRN",51.4638038,-0.3564074
"579","FNE23","PHARMACY","WELL","UPRN",53.1160511,-2.1765853
"580","FQH44","PHARMACY","BOOTS","UPRN",53.8055939,-3.0287725
"581","FL828","PHARMACY","KIDLINGTON PHARMACY","UPRN",51.8215641,-1.2892185
"582","FPA91","PHARMACY","WELL","UPRN",50.9473308,-2.5153505
"583","FAN35","PHARMACY","BOOTS","UPRN",51.4314616,-0.1297543
"584","FVK12","PHARMACY","GENERAL WOLFE PHARMACY","UPRN",52.434374,-1.4948142
"585","FT792","PHARMACY","BOOTS","UPRN",51.4460403,-0.3281141
"586","FVP47","PHARMACY","MOIR PHARMACY","UPRN",52.8986415,-1.2725447
"587","FFG86","PHARMACY","SABEL CHEMIST LIMITED","UPRN",51.5898085,-0.225981
"588","FYN42","PHARMACY","BOOTS","UPRN",54.5481135,-3.5895248
"589","FLD31","PHARMACY","KAREPACK PHARMACY","UPRN",51.5646085,-0.2988511
"590","FFC49","PHARMACY","WHITTLE BROOK PHARMACY","UPRN",53.7121073,-2.6369499
"591","FLQ67","PHARMACY","BOOTS","UPRN",52.4542544,1.7305525
"592","FK675","PHARMACY","ROHPHARM LTD","UPRN",51.5619358,0.0679441
"593","FKE36","PHARMACY","PHLO - DIGITAL PHARMACY","UPRN",52.4863472,-1.8846089
"594","FAH73","PHARMACY","CLEVELEYS HEALTH CENTRE PHARMACY","UPRN",53.8751246,-3.0425383
"595","FER74","PHARMACY","EDGELEY PHARMACY","UPRN",53.4032131,-2.176145
"596","FH358","PHARMACY","MORRISONS PHARMACY","UPRN",51.0594405,0.1615207
"597","FFM54","PHARMACY","MERLIN PHARMACY CONSULTANTS LTD","UPRN",51.346947,0.5207426
"598","FRR41","PHARMACY","PHARMCO","UPRN",51.6105387,-0.2585863
"599","FF475","PHARMACY","GREENCHEM PHARMACY","UPRN",51.388351,-0.0520162
"600","FWW20","PHARMACY","PONTYCLUN PHARMACY","UPRN",51.5225991,-3.3913516
"601","FPD39","PHARMACY","PATELEY BRIDGE PHARMACY","UPRN",54.086383,-1.7594311
"602","FKJ00","PHARMACY","KENSINGTON HC PHARMACY","UPRN",53.4081841,-2.9493301
"603","FC500","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.3892945,-1.4822881
"604","FEH16","PHARMACY","SOUTH ANSTON PHARMACY","UPRN",53.348027,-1.2236155
"605","FTE44","PHARMACY","GILLINGHAM PHARMACY","UPRN",51.0374313,-2.2739371
"606","FV462","PHARMACY","ASDA PHARMACY","UPRN",53.5917619,-2.2914583
"607","FTH55","PHARMACY","MAYORS CHEMIST","UPRN",51.5342243,0.0865002
"608","FLJ01","PHARMACY","LEAK CHEMISTS","UPRN",54.7955764,-1.5904771
"609","FHE99","PHARMACY","RATCLIFFE PHARMACY","UPRN",52.984779,-1.9843913
"610","FNM01","PHARMACY","MILFORD PHARMACY","UPRN",50.7234501,-1.5901392
"611","FFN78","PHARMACY","BOOTS","UPRN",52.5608291,1.2372693
"612","FFV47","PHARMACY","YEADING LANE PHARMACY","UPRN",51.5277879,-0.398804
"613","FFT81","PHARMACY","NETHERTON PHARMACY","UPRN",53.6433742,-1.5806847
"614","FX090","PHARMACY","SPIVACK CHEMIST","UPRN",51.5470417,-0.2286323
